artid,journal,volume,issue,year,month,pages,cited3,cited2012,aut_num,ack_num,com_num,aut_cluster,ack_cluster,com_cluster,bip_cluster,aut_jaccard,ack_jaccard,com_jaccard,aut_density,ack_density,com_density,bip_density,aut_avgdegree,ack_avgdegree,com_avgdegree,bip_avgdegree,aut_flowhier,ack_flowhier,com_flowhier,aut_numcomp,ack_numcomp,com_numcomp,bip_numcomp

2998,socieduc,80,4,2007,10,285-313,3,10,1,2,3,99,99,0.0,0.0,99,0.148148148148,0.115520282187,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.666666666667,99,1.0,0.333333333333,1,1,1,2

2999,socieduc,80,3,2007,7,179-209,7,12,1,6,7,99,0.0,0.0,0.0,99,0.0366821596936,0.0295211397079,0.0,0.133333333333,0.0952380952381,0.0,0.0,0.666666666667,0.571428571429,0.0,99,0.0,0.0,1,5,6,7

3000,socieduc,80,3,2007,7,241-260,9,24,1,2,3,99,99,1.0,0.0,99,0.721428571429,0.278996563164,0.0,2.5,1.5,2.0,0.0,2.5,3.0,1.33333333333,99,0.0,0.444444444444,1,1,1,1

3001,socieduc,80,3,2007,7,261-284,5,15,1,5,6,99,0.0,0.444444444444,0.166666666667,99,0.0982080222901,0.111094404167,0.0,0.25,0.366666666667,1.2,0.0,1.0,1.83333333333,1.0,99,0.4,0.0909090909091,1,2,2,3

3002,socieduc,80,3,2007,7,210-240,5,8,4,3,7,0.75,0.0,0.214285714286,0.0,0.227001536765,0.13718426501,0.159555814383,1.08333333333,0.0,0.428571428571,0.416666666667,3.25,0.0,2.57142857143,0.714285714286,0.0,99,0.166666666667,2,3,2,4

3003,socieduc,80,1,2007,1,43-65,1,11,1,2,3,99,99,0.0,0.0,99,0.03125,0.0104166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,2,3,3

3004,socieduc,80,1,2007,1,1-22,7,19,1,3,4,99,1.0,0.583333333333,0.0,99,0.122691637631,0.171976717971,0.0,2.0,1.25,1.0,0.0,4.0,3.75,0.75,99,0.0,0.2,1,1,1,3

3005,socieduc,80,1,2007,1,66-89,3,7,2,1,3,99,99,0.0,0.0,0.125,99,0.067270531401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,1,3,3

3006,socieduc,80,1,2007,1,23-42,2,5,4,0,4,0.75,99,0.75,0.0,0.059906854203,99,0.059906854203,0.5,0.0,0.5,0.0,1.5,0.0,1.5,0.0,0.333333333333,99,0.333333333333,2,0,2,4

3007,socieduc,79,4,2006,10,355-387,2,6,1,1,2,99,99,99,0.0,99,99,0.116666666667,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,99,99,1.0,1,1,1,1

3008,socieduc,79,4,2006,10,281-303,3,13,1,3,4,99,0.0,0.0,0.0,99,0.0641975308642,0.0668209876543,0.0,0.333333333333,0.166666666667,0.0,0.0,0.666666666667,0.5,0.0,99,0.0,0.0,1,2,3,4

3009,socieduc,79,4,2006,10,329-354,8,21,3,8,9,0.0,0.75,0.791534391534,0.292592592593,0.425,0.261475491872,0.281158890398,0.833333333333,1.06666666667,0.930555555556,1.25,1.66666666667,4.0,7.44444444444,3.33333333333,0.2,0.4375,0.268656716418,1,2,2,2

3010,socieduc,79,4,2006,10,304-328,8,22,1,10,11,99,0.0,0.0,0.0,99,0.0658674481292,0.056941528792,0.0,0.0222222222222,0.0363636363636,0.2,0.0,0.2,0.363636363636,0.181818181818,99,1.0,1.0,1,8,7,9

3011,socieduc,79,3,2006,7,177-198,1,7,1,7,8,99,0.333333333333,0.2625,0.0625,99,0.0855463555461,0.081421979792,0.0,0.404761904762,0.482142857143,1.42857142857,0.0,2.42857142857,3.375,1.25,99,0.0588235294118,0.222222222222,1,3,1,3

3012,socieduc,79,3,2006,7,229-246,2,2,3,0,3,0.0,99,0.0,0.0,0.210144927536,99,0.210144927536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

3013,socieduc,79,3,2006,7,253-274,0,1,2,0,2,99,99,99,0.0,0.0434782608696,99,0.0434782608696,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,99,1.0,1,0,1,2

3014,socieduc,79,3,2006,7,206-227,4,26,3,6,9,0.0,0.694444444444,0.711111111111,0.27962962963,0.286043138664,0.156093799499,0.171801623096,1.16666666667,1.0,0.875,1.44444444444,2.33333333333,5.0,7.0,2.88888888889,0.0,0.466666666667,0.301587301587,2,1,1,2

3015,socieduc,79,2,2006,4,81-105,7,27,2,4,6,99,0.0,0.666666666667,0.5,0.833333333333,0.26043956044,0.331001221001,1.0,0.166666666667,0.4,1.0,1.0,0.5,2.0,1.33333333333,0.0,0.0,0.0,1,3,3,3

3016,socieduc,79,2,2006,4,153-175,2,2,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3017,socieduc,79,2,2006,4,131-152,0,3,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3018,socieduc,79,2,2006,4,106-130,4,16,2,2,4,99,99,0.0,0.0,0.102564102564,0.186046511628,0.0888314258143,0.5,3.0,0.583333333333,0.0,0.5,3.0,1.75,0.0,1.0,0.0,0.142857142857,1,1,2,4

3020,socieduc,79,1,2006,1,61-79,11,44,1,3,4,99,0.0,0.0,0.0,99,0.119191919192,0.0858585858586,0.0,0.0,0.0833333333333,0.333333333333,0.0,0.0,0.25,0.25,99,99,1.0,1,3,3,3

3021,socieduc,79,1,2006,1,25-43,1,11,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3022,socieduc,79,1,2006,1,1-24,2,6,1,4,5,99,0.0,0.0,0.0,99,0.0236039124685,0.0358415454761,0.0,0.0,0.35,1.75,0.0,0.0,1.4,1.4,99,99,0.0,1,4,4,4

3023,socieduc,79,1,2006,1,44-60,6,26,1,2,2,99,99,99,0.0,99,1.0,0.574074074074,0.0,0.0,3.5,3.5,0.0,0.0,3.5,3.5,99,99,0.0,1,1,1,1

3024,socieduc,78,4,2005,10,294-315,11,35,2,0,2,99,99,99,0.0,0.125,99,0.125,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,99,0.0,1,0,1,2

3025,socieduc,78,4,2005,10,344-365,3,13,2,3,5,99,0.0,0.0,0.0,0.0675675675676,0.0670561360147,0.0814789010787,0.5,0.0,0.5,1.5,0.5,0.0,2.0,1.8,1.0,99,0.1,1,3,2,3

3026,socieduc,78,4,2005,10,316-343,1,12,1,6,7,99,0.0,0.214285714286,0.0952380952381,99,0.0357690384293,0.0435427963747,0.0,0.133333333333,0.238095238095,1.0,0.0,0.666666666667,1.42857142857,0.857142857143,99,1.0,0.6,1,3,2,3

3027,socieduc,78,4,2005,10,269-293,5,23,3,5,8,0.0,0.0,0.0,0.0,0.634199134199,0.10567406372,0.15888004429,0.0,0.15,0.0535714285714,0.0,0.0,0.6,0.375,0.0,99,0.0,0.0,3,4,7,8

3028,socieduc,78,3,2005,7,207-232,3,11,1,2,3,99,99,0.0,0.0,99,0.0208333333333,0.0313346883469,0.0,0.0,0.333333333333,1.0,0.0,0.0,0.666666666667,0.666666666667,99,99,0.0,1,2,2,2

3029,socieduc,78,3,2005,7,250-266,3,11,1,4,5,99,0.0,0.0,0.0,99,0.0444538345852,0.0419103959892,0.0,0.25,0.25,0.5,0.0,0.75,1.0,0.4,99,0.0,0.0,1,3,3,4

3030,socieduc,78,3,2005,7,233-249,1,30,1,2,3,99,99,0.0,0.0,99,0.222222222222,0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,2,3,3

3031,socieduc,78,3,2005,7,183-206,3,9,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3032,socieduc,78,2,2005,4,179-182,3,12,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3033,socieduc,78,2,2005,4,99-121,1,6,1,3,4,99,0.0,0.0,0.0,99,0.0348699763593,0.0174349881797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,3,4,4

3034,socieduc,78,2,2005,4,122-143,3,9,2,3,5,99,0.0,0.6,0.2,0.16,0.181465178664,0.131450329626,0.5,1.0,0.85,1.66666666667,0.5,2.0,3.4,2.0,1.0,0.333333333333,0.0588235294118,1,1,1,2

3035,socieduc,78,2,2005,4,144-164,4,17,3,1,4,1.0,99,0.583333333333,0.0,0.18253968254,99,0.128223738689,0.666666666667,0.0,0.416666666667,0.333333333333,1.33333333333,0.0,1.25,0.25,0.5,99,0.6,1,1,1,3

3036,socieduc,78,2,2005,4,165-169,1,7,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3037,socieduc,78,2,2005,4,170-174,1,6,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3038,socieduc,78,2,2005,4,175-178,0,3,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3039,socieduc,78,1,2005,1,50-68,4,9,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3040,socieduc,78,1,2005,1,1-26,4,11,1,5,6,99,0.0,0.761111111111,0.458333333333,99,0.0747711019235,0.103238575257,0.0,0.25,0.633333333333,2.8,0.0,1.0,3.16666666667,2.33333333333,99,1.0,0.105263157895,1,1,1,1

3041,socieduc,78,1,2005,1,69-97,1,9,2,3,5,99,0.0,0.0,0.0,0.115384615385,0.210606060606,0.129317349317,0.0,0.0,0.15,0.5,0.0,0.0,0.6,0.6,99,99,1.0,2,3,4,4

3042,socieduc,78,1,2005,1,27-49,5,22,1,2,3,99,99,0.0,0.0,99,0.0588235294118,0.108496732026,0.0,0.0,0.166666666667,0.5,0.0,0.0,0.333333333333,0.333333333333,99,99,1.0,1,2,2,2

3043,socieduc,77,4,2004,10,311-336,2,10,1,4,5,99,0.0,0.0,0.2,99,0.130764790765,0.119911865912,0.0,0.166666666667,0.25,0.75,0.0,0.5,1.0,0.6,99,1.0,0.6,1,2,1,3

3044,socieduc,77,4,2004,10,283-310,1,7,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3045,socieduc,77,4,2004,10,337-358,1,3,4,0,4,0.0,99,0.0,0.0,0.622222222222,99,0.622222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,4,0,4,4

3046,socieduc,77,4,2004,10,267-282,8,45,2,7,9,99,0.0,0.159259259259,0.5,0.228571428571,0.0891065877007,0.10884343056,0.0,0.119047619048,0.305555555556,1.21428571429,0.0,0.714285714286,2.44444444444,1.88888888889,99,0.6,0.227272727273,2,3,1,3

3047,socieduc,77,3,2004,7,211-244,9,59,1,3,4,99,0.0,0.0,0.0,99,0.0484848484848,0.0242424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,3,4,4

3048,socieduc,77,3,2004,7,245-265,3,7,2,4,6,99,0.0,0.638888888889,0.277777777778,0.375,0.0788608476845,0.130512425848,1.0,0.0833333333333,0.4,1.125,1.0,0.25,2.0,1.5,0.0,1.0,0.166666666667,1,3,2,2

3049,socieduc,77,3,2004,7,185-210,4,35,2,0,2,99,99,99,0.0,0.1,99,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3050,socieduc,77,2,2004,4,103-120,3,25,2,2,4,99,99,0.0,0.0,0.294117647059,0.0434782608696,0.100513098069,0.5,0.0,0.166666666667,0.25,0.5,0.0,0.5,0.25,1.0,99,1.0,1,2,2,3

3051,socieduc,77,2,2004,4,121-147,4,36,1,2,3,99,99,0.0,0.0,99,0.0380952380952,0.027724605144,0.0,1.0,0.333333333333,0.0,0.0,1.0,0.666666666667,0.0,99,1.0,1.0,1,1,2,3

3052,socieduc,77,2,2004,4,172-175,4,32,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3053,socieduc,77,2,2004,4,148-171,3,50,3,0,3,0.0,99,0.0,0.0,0.368421052632,99,0.368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

3054,socieduc,77,2,2004,4,180-183,1,8,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3055,socieduc,77,2,2004,4,176-179,5,15,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3056,socieduc,77,1,2004,1,82-101,1,17,2,1,3,99,99,0.0,0.0,0.0740740740741,99,0.0728395061728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,1,3,3

3057,socieduc,77,1,2004,1,32-59,4,21,2,1,3,99,99,0.0,0.0,0.0222222222222,99,0.0520990545581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,1,3,3

3058,socieduc,77,1,2004,1,60-81,8,61,3,2,5,1.0,99,0.866666666667,0.0,0.0786784970088,0.721428571429,0.13631501224,2.33333333333,2.5,1.35,1.33333333333,4.66666666667,2.5,5.4,1.6,0.0,0.0,0.296296296296,1,1,1,2

3059,socieduc,77,1,2004,1,1-31,5,35,4,0,4,0.0,99,0.0,0.0,0.833333333333,99,0.833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,4,0,4,4

3060,socieduc,76,4,2003,10,344-343,3,7,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3061,socieduc,76,4,2003,10,281-280,7,48,1,2,3,99,99,0.0,0.0,99,0.0714285714286,0.0238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,2,3,3

3062,socieduc,76,4,2003,10,369-368,0,4,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3063,socieduc,76,4,2003,10,373-372,0,12,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3064,socieduc,76,4,2003,10,376-375,1,4,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3065,socieduc,76,4,2003,10,326-325,2,19,1,4,5,99,0.75,0.666666666667,0.0,99,0.0746663785131,0.0639286149867,0.0,0.25,0.25,0.5,0.0,0.75,1.0,0.4,99,1.0,1.0,1,2,2,3

3066,socieduc,76,4,2003,10,368-367,0,1,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3067,socieduc,76,4,2003,10,265-264,4,36,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3068,socieduc,76,3,2003,7,209-208,1,6,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3069,socieduc,76,3,2003,7,193-192,1,5,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

3070,socieduc,76,3,2003,7,247-246,0,2,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3071,socieduc,76,3,2003,7,228-227,0,7,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3072,socieduc,76,3,2003,7,189-188,0,0,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3073,socieduc,76,2,2003,4,170-169,3,1,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3074,socieduc,76,2,2003,4,89-88,3,22,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3075,socieduc,76,2,2003,4,110-109,3,18,2,0,2,99,99,99,0.0,0.0,99,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,99,0.0,1,0,1,2

3076,socieduc,76,2,2003,4,128-127,2,12,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3077,socieduc,76,2,2003,4,143-142,3,22,3,4,7,0.0,0.0,0.0,0.0,0.356554677207,0.0554706891853,0.106066893173,0.166666666667,0.166666666667,0.0714285714286,0.0,0.333333333333,0.5,0.428571428571,0.0,1.0,1.0,1.0,2,2,4,7

3078,socieduc,76,1,2003,1,18-36,7,35,2,1,3,99,99,0.0,0.666666666667,0.0625,99,0.122691637631,0.0,0.0,1.33333333333,4.0,0.0,0.0,2.66666666667,2.66666666667,99,99,0.0,2,1,1,1

3080,socieduc,76,1,2003,1,1-17,2,22,3,0,3,0.0,99,0.0,0.0,0.180952380952,99,0.180952380952,0.333333333333,0.0,0.333333333333,0.0,0.666666666667,0.0,0.666666666667,0.0,1.0,99,1.0,1,0,1,3

3081,socieduc,76,1,2003,1,37-52,2,8,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3082,socieduc,76,1,2003,1,71-88,3,4,2,5,7,99,0.0,0.0,0.285714285714,0.1,0.0536609578914,0.0617737220641,0.5,0.05,0.214285714286,0.7,0.5,0.2,1.28571428571,1.0,1.0,1.0,0.222222222222,1,4,2,4

3083,socieduc,76,1,2003,1,53-70,4,37,5,0,5,0.0,99,0.0,0.0,0.8,99,0.8,0.05,0.0,0.05,0.0,0.2,0.0,0.2,0.0,1.0,99,1.0,4,0,4,5

3084,socieduc,75,4,2002,10,349-373,1,21,1,3,4,99,0.0,0.0,0.0,99,0.0816035816036,0.0500325600326,0.0,0.333333333333,0.166666666667,0.0,0.0,0.666666666667,0.5,0.0,99,1.0,1.0,1,2,3,4

3085,socieduc,75,4,2002,10,306-327,2,36,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3086,socieduc,75,4,2002,10,328-348,4,29,2,1,3,99,99,0.0,0.0,0.105263157895,99,0.0590337743051,1.0,0.0,0.333333333333,0.0,1.0,0.0,0.666666666667,0.0,0.0,99,0.0,1,1,2,3

3087,socieduc,75,4,2002,10,287-305,0,16,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3088,socieduc,75,4,2002,10,269-286,0,2,1,4,5,99,0.0,0.0,0.0,99,0.0263342389801,0.0251933327619,0.0,0.0833333333333,0.1,0.25,0.0,0.25,0.4,0.2,99,1.0,1.0,1,3,3,4

3089,socieduc,75,3,2002,7,211-230,2,26,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3090,socieduc,75,3,2002,7,191-210,7,72,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3091,socieduc,75,3,2002,7,231-248,1,6,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

3092,socieduc,75,3,2002,7,249-268,1,19,2,4,6,99,0.0,0.555555555556,0.166666666667,0.375,0.0575816566655,0.0926487710098,1.0,0.0,0.3,0.875,1.0,0.0,1.5,1.16666666667,0.0,99,0.222222222222,1,4,3,3

3093,socieduc,75,2,2002,4,147-168,0,2,5,0,5,0.0,99,0.0,0.0,0.643181818182,99,0.643181818182,0.1,0.0,0.1,0.0,0.4,0.0,0.4,0.0,0.0,99,0.0,4,0,4,5

3094,socieduc,75,2,2002,4,169-189,2,7,1,2,3,99,99,0.0,0.0,99,0.0526315789474,0.0632517749223,0.0,0.0,0.833333333333,2.5,0.0,0.0,1.66666666667,1.66666666667,99,99,0.0,1,2,2,2

3095,socieduc,75,2,2002,4,97-96,0,0,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3096,socieduc,75,2,2002,4,99-122,9,60,2,3,5,99,0.0,0.0,0.0,0.181818181818,0.0810236375252,0.0746982419529,0.5,0.0,0.25,0.666666666667,0.5,0.0,1.0,0.8,1.0,99,0.2,1,3,3,4

3097,socieduc,75,2,2002,4,123-146,3,36,2,2,4,99,99,0.0,0.0,0.222222222222,0.0289855072464,0.0717614988675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,2,4,4

3098,socieduc,75,1,2002,1,19-43,2,30,1,6,7,99,0.5,0.428571428571,0.0,99,0.035340075708,0.0398088286415,0.0,0.166666666667,0.119047619048,0.0,0.0,0.833333333333,0.714285714286,0.0,99,0.4,0.4,1,4,5,7

3099,socieduc,75,1,2002,1,44-68,12,107,1,3,4,99,0.0,0.0,0.0,99,0.0432081432081,0.0579045766546,0.0,0.0,0.416666666667,1.66666666667,0.0,0.0,1.25,1.25,99,99,0.4,1,3,2,2

3100,socieduc,75,1,2002,1,69-95,4,72,1,4,5,99,0.75,0.8,0.0,99,0.0907013646126,0.124383505335,0.0,0.666666666667,0.7,1.5,0.0,2.0,2.8,1.2,99,0.0,0.0,1,2,2,2

3101,socieduc,75,1,2002,1,1-18,5,49,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3102,socieduc,74,4,2001,10,341-374,2,57,1,4,5,99,0.0,0.0,0.0,99,0.0815121200338,0.0677624859065,0.0,0.0833333333333,0.15,0.5,0.0,0.25,0.6,0.4,99,1.0,1.0,1,3,2,3

3103,socieduc,74,4,2001,10,296-317,4,19,2,1,3,99,99,0.0,0.0,0.0555555555556,99,0.111819953925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,1,3,3

3104,socieduc,74,4,2001,10,318-340,5,101,3,0,3,1.0,99,1.0,0.0,0.0786784970088,99,0.0786784970088,2.33333333333,0.0,2.33333333333,0.0,4.66666666667,0.0,4.66666666667,0.0,0.0,99,0.0,1,0,1,3

3105,socieduc,74,4,2001,10,267-295,0,26,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3106,socieduc,74,3,2001,7,210-230,1,23,1,2,3,99,99,1.0,0.666666666667,99,0.111111111111,0.0786784970088,0.0,3.0,3.0,6.0,0.0,3.0,6.0,4.0,99,0.0,0.0,1,1,1,1

3107,socieduc,74,3,2001,7,260-265,2,17,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3108,socieduc,74,3,2001,7,231-251,3,33,2,2,4,99,99,0.0,0.0,0.307692307692,0.0819672131148,0.208960347485,1.0,0.5,0.833333333333,1.75,1.0,0.5,2.5,1.75,1.0,1.0,0.3,1,1,1,3

3109,socieduc,74,3,2001,7,157-180,2,15,3,2,5,0.0,99,0.0,0.0,0.420289855072,0.6,0.416115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,2,5,5

3110,socieduc,74,3,2001,7,181-209,1,11,3,4,6,0.0,0.0,0.5,0.0,0.460317460317,0.23408202478,0.216547171208,0.0,0.166666666667,0.166666666667,0.333333333333,0.0,0.25,0.833333333333,0.666666666667,99,1.0,1.0,3,2,4,4

3111,socieduc,74,3,2001,7,252-259,3,58,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3112,socieduc,74,2,2001,4,121-138,0,9,4,4,8,0.833333333333,0.0,0.458333333333,0.229166666667,0.342180653981,0.15303316408,0.217967752939,0.916666666667,0.0833333333333,0.392857142857,0.625,2.75,0.25,2.75,1.25,0.272727272727,1.0,0.227272727273,1,3,2,3

3113,socieduc,74,2,2001,4,139-156,3,16,2,1,3,99,99,0.0,0.0,0.0526315789474,99,0.200877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,1,3,3

3114,socieduc,74,2,2001,4,102-120,3,19,3,0,3,0.0,99,0.0,0.0,0.466666666667,99,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

3115,socieduc,74,2,2001,4,79-101,4,24,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3116,socieduc,74,1,2001,1,59-72,2,56,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3117,socieduc,74,1,2001,1,25-43,3,12,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3118,socieduc,74,1,2001,1,1-24,4,47,3,0,3,1.0,99,1.0,0.0,0.12380952381,99,0.12380952381,0.666666666667,0.0,0.666666666667,0.0,1.33333333333,0.0,1.33333333333,0.0,0.5,99,0.5,1,0,1,3

3119,socieduc,74,1,2001,1,44-58,1,4,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

3120,socieduc,73,4,2000,10,285-299,2,9,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

3121,socieduc,73,4,2000,10,270-284,6,48,2,4,6,99,0.0,0.638888888889,0.472222222222,0.227272727273,0.147729042988,0.175143218479,0.0,0.333333333333,0.6,1.75,0.0,1.0,3.0,2.33333333333,99,0.0,0.0,2,2,2,2

3122,socieduc,73,3,2000,7,155-174,1,10,1,1,2,99,99,99,0.0,99,99,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

3123,socieduc,73,3,2000,7,175-195,0,5,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

