egoname,author,num_acknowledged,num_authored,indegree,outdegree,total_coauthors,unique_coauthors,citation,z_score,mentor_index,avg_coauth_per_article,log_citation,log_ack,log_coauthor,log_z,ack_sq,N_only_coauth,N_only_ack
Jean Ann Summers,Jean Ann Summers,0,1,0,0,4,4,165.0,-0.17138602318085555,0.0,4.0,5.111987788356544,0.0,1.6094379124341003,-0.18800088148792404,0,4.0,0.0
William R. Freudenburg,William R. Freudenburg,1,4,2,2,7,7,141.0,-0.1135717068999251,3.0,1.75,4.955827057601261,0.6931471805599453,2.0794415416798357,-0.12055504438742634,1,6.0,1.0
Jennifer Manlove,Jennifer Manlove,0,3,0,4,8,8,49.0,-0.3720952270869955,1.875,2.6666666666666665,3.912023005428146,0.0,2.1972245773362196,-0.4653667595006078,0,7.0,3.0
Amanda Sheffield Morris,Amanda Sheffield Morris,0,1,0,0,3,3,207.0,0.06910925113123335,0.0,3.0,5.337538079701318,0.0,1.3862943611198906,0.06682582619530766,0,3.0,0.0
Paul Philippe Pare,,0,1,0,3,1,1,29.0,0.014833226641540492,-4.0,1.0,3.4011973816621555,0.0,0.6931471805599453,0.014724290266046552,0,,
Heather A. Sears,Heather A. Sears,0,1,0,0,2,2,64.0,-0.42037758567597683,0.0,2.0,4.174387269895637,0.0,1.0986122886681098,-0.5453783972267238,0,2.0,0.0
Sean Kelly,Sean Kelly,2,5,2,8,1,1,132.0,-0.09541737506763419,4.0,0.2,4.890349128221754,1.0986122886681098,0.6931471805599453,-0.10028162958210617,4,1.0,8.0
M. Hamit Fisek,M. Hamit Fişek,0,1,0,0,1,1,86.0,-0.207349551168463,-4.0,1.0,4.465908118654584,0.0,0.6931471805599453,-0.23237295045129305,0,,
Jerry A. Jacobs,Jerry A. Jacobs,56,3,109,7,3,3,181.0,-0.14265103241910937,1.33333333333,1.0,5.204006687076795,4.04305126783455,1.3862943611198906,-0.15391024655594818,3136,3.0,7.0
Gary Natriello,Gary Natriello,0,1,0,0,0,0,21.0,0.5925721808829222,0.0,0.0,3.091042453358316,0.0,0.0,0.46535043295219,0,,
Cynthia Osborne,Cynthia Osborne,2,4,4,3,6,6,461.0,-0.7560714214787014,-3.66666666667,1.5,6.135564891081739,1.0986122886681098,1.9459101490553132,-1.4108798075154398,4,4.0,1.0
Su Min Oh,Su Min Oh,0,1,0,0,1,1,34.0,-0.1704667030110291,-1.0,1.0,3.5553480614894135,0.0,0.6931471805599453,-0.18689202912173916,0,1.0,0.0
Mark Regnerus,Mark Regnerus,6,5,8,3,5,4,300.0,-0.2279275039835254,2.75,1.0,5.707110264748875,1.9459101490553132,1.6094379124341003,-0.2586768266092329,36,4.0,3.0
Robert J. Willis,Robert J. Willis,0,1,0,0,2,2,87.0,-0.3859238556100784,0.0,2.0,4.477336814478207,0.0,1.0986122886681098,-0.487636344859686,0,2.0,0.0
Daniel J. Canary,Daniel J. Canary,0,1,0,0,2,2,82.0,-0.5442291057988445,0.0,2.0,4.418840607796598,0.0,1.0986122886681098,-0.7857650207229478,0,2.0,0.0
Karen Bogen,Karen Bogen,0,1,0,2,1,1,76.0,-0.05025303302211696,0.0,1.0,4.343805421853684,0.0,0.6931471805599453,-0.05155968041475476,0,1.0,2.0
Gayle Kaufman,Gayle Kaufman,1,2,1,1,2,2,15.0,-0.02013601042875382,0.5,1.0,2.772588722239781,0.6931471805599453,1.0986122886681098,-0.0203415031009982,1,1.0,0.0
Daniel H. Klepinger,Daniel H. Klepinger,0,1,0,0,1,1,7.0,0.0410377030458219,-1.0,1.0,2.0794415416798357,0.0,0.6931471805599453,0.040218007080547465,0,1.0,0.0
Kuei Hsiu Lin,,0,1,0,0,4,4,136.0,-0.08143105903842669,-3.5,4.0,4.919980925828125,0.0,1.6094379124341003,-0.08493831893837714,0,,
Michael Symonds,Michael Symonds,0,1,0,0,1,1,7.0,0.33979523051759847,0.0,1.0,2.0794415416798357,0.0,0.6931471805599453,0.2925167892391485,0,1.0,0.0
Sarah R. Hayford,Sarah R. Hayford,0,1,0,1,1,1,108.0,-0.22098864606518534,-3.0,1.0,4.6913478822291435,0.0,0.6931471805599453,-0.2497296582050042,0,1.0,1.0
Cheryl Buehler,Cheryl Buehler,0,5,0,0,6,5,718.0,-0.036593516696668445,3.4,1.2,6.577861357721047,0.0,1.791759469228055,-0.03727985520171457,0,5.0,0.0
Mohammad Jalal Abbasi Shavazi,,0,1,0,4,3,3,25.0,-0.018522519674191464,-1.0,3.0,3.258096538021482,0.0,1.3862943611198906,-0.018696209669638315,0,,
Yang Jiang,Yang Jiang,0,1,0,2,2,2,18.0,-0.4499356691012658,-7.5,2.0,2.9444389791664403,0.0,1.0986122886681098,-0.5977200423250986,0,2.0,2.0
Shawna M. Thayer,Shawna M. Thayer,2,1,8,5,2,2,16.0,-0.026470257434194976,-2.0,2.0,2.833213344056216,1.0986122886681098,1.0986122886681098,-0.02682690243751094,4,2.0,5.0
Michael E. Roettger,Michael E. Roettger,0,1,0,0,2,2,116.0,-0.0662673074444413,-4.0,2.0,4.762173934797756,0.0,1.0986122886681098,-0.06856507812262659,0,2.0,0.0
Paul Froese,Paul Froese,2,1,3,0,1,1,33.0,-0.45853040314506194,-1.0,1.0,3.5263605246161616,1.0986122886681098,0.6931471805599453,-0.6134683602762788,4,1.0,0.0
Maryhelen D. MacInnes,Maryhelen D. MacInnes,0,1,0,1,0,0,12.0,-0.04700996512336158,0.0,0.0,2.5649493574615367,0.0,0.0,-0.04815083196535625,0,0.0,1.0
Julia Wrigley,Julia Wrigley,5,1,5,4,1,1,23.0,-0.014644515172076407,-1.0,1.0,3.1780538303479458,1.791759469228055,0.6931471805599453,-0.01475280461571556,25,1.0,4.0
Daniel Stewart,Daniel Stewart,0,1,0,4,0,0,65.0,-0.008324983926430135,0.0,0.0,4.189654742026425,0.0,0.0,-0.00835983013597457,0,0.0,4.0
Vincent Buskens,Vincent Buskens,3,3,4,5,5,4,129.0,-0.049431178095810324,0.75,1.6666666666666667,4.867534450455582,1.3862943611198906,1.6094379124341003,-0.050694713673589555,9,4.0,5.0
Kathleen M. Ziol Guest,,1,2,0,3,3,2,124.0,-0.39978246336378304,-2.5,1.5,4.8283137373023015,0.6931471805599453,1.0986122886681098,-0.5104631284150084,1,,
Li Li,Li Li,0,1,0,0,1,1,50.0,-0.02488462234756078,-5.0,1.0,3.9318256327243257,0.0,0.6931471805599453,-0.025199478931664552,0,1.0,0.0
Meredith Phillips,Meredith Phillips,5,1,10,0,1,1,142.0,0.015006245911024459,0.0,1.0,4.962844630259907,1.791759469228055,0.6931471805599453,0.014894766081737943,25,1.0,0.0
John C. Henretta,John C. Henretta,0,1,0,0,2,2,21.0,0.12120411540460092,0.0,2.0,3.091042453358316,0.0,1.0986122886681098,0.11440321083743665,0,2.0,0.0
Jerry Pubantz,Jerry Pubantz,0,1,0,0,0,0,6.0,2.344668356590741,0.0,0.0,1.9459101490553132,0.0,0.0,1.2073675426531645,0,,
Mariko Lin Chang,Mariko Lin Chang,2,3,3,8,0,0,83.0,0.029762893680987054,0.0,0.0,4.430816798843313,1.0986122886681098,0.0,0.029328575431664825,4,0.0,8.0
Ove Frank,Ove Frank,1,2,1,0,0,0,23.0,-0.06761257750359978,0.0,0.0,3.1780538303479458,0.6931471805599453,0.0,-0.07000686129761773,1,,
Simon Cheng,Simon Cheng,2,6,5,17,7,5,19.0,0.2608295575743841,2.0,1.1666666666666667,2.995732273553991,1.0986122886681098,1.791759469228055,0.2317698833542845,4,1.0,13.0
Xuwei Chen,Xuwei Chen,0,1,0,0,1,1,33.0,-0.5107861763882611,0.0,1.0,3.5263605246161616,0.0,0.6931471805599453,-0.7149556179809929,0,1.0,0.0
Gerald F. Davis,Gerald F. Davis,2,1,3,0,0,0,146.0,-0.10772067286091713,0.0,0.0,4.990432586778736,1.0986122886681098,0.0,-0.11397604840551229,4,,
Gary Kiger,Gary Kiger,0,1,0,2,2,2,79.0,-0.17259738562603869,0.0,2.0,4.382026634673881,0.0,1.0986122886681098,-0.18946386521367178,0,2.0,2.0
Frank D. Bean,Frank D. Bean,6,4,6,6,5,3,476.0,-0.356631069381175,-4.66666666667,1.25,6.1675164908883415,1.9459101490553132,1.3862943611198906,-0.44103695471398385,36,2.0,5.0
Clark McPhail,Clark McPhail,0,2,0,3,5,4,165.0,-0.4112536075626311,-2.25,2.5,5.111987788356544,0.0,1.6094379124341003,-0.5297597611651975,0,4.0,3.0
Shamus Khan,Shamus Khan,0,1,0,7,1,1,41.0,-0.06426355265888635,0.0,1.0,3.7376696182833684,0.0,0.6931471805599453,-0.06642141550727572,0,1.0,7.0
Theodore P. Gerber,Theodore P. Gerber,14,8,20,22,4,4,396.0,-0.2875521729995856,5.0,0.5,5.983936280687191,2.70805020110221,1.6094379124341003,-0.33904859478300814,196,3.0,21.0
Brian Goesling,Brian Goesling,2,3,1,4,1,1,111.0,-0.08849991661916817,-5.0,0.3333333333333333,4.718498871295094,1.0986122886681098,0.6931471805599453,-0.09266359338692123,4,0.0,3.0
Anthony King,Anthony King,0,1,0,0,0,0,190.0,0.5373205398177542,0.0,0.0,5.25227342804663,0.0,0.0,0.4300409918162316,0,,
Christine M. Proulx,Christine M. Proulx,1,1,3,0,2,2,372.0,0.14140902739940905,-2.5,2.0,5.921578419643816,0.6931471805599453,1.0986122886681098,0.13226348814772676,1,2.0,0.0
David M. Fergusson,David M. Fergusson,0,5,0,0,9,4,128.0,-0.02296870837958537,2.75,1.8,4.859812404361672,0.0,1.6094379124341003,-0.023236599181609086,0,4.0,0.0
Robert D. Benford,Robert D. Benford,0,1,0,0,1,1,3010.0,0.3800812624771636,-3.0,1.0,8.010027528481734,0.0,0.6931471805599453,0.32214238328842665,0,1.0,0.0
Mildred E. Warner,Mildred E. Warner,1,1,1,0,1,1,8.0,-0.11579400818331874,-1.0,1.0,2.1972245773362196,0.6931471805599453,0.6931471805599453,-0.12306522107293986,1,1.0,0.0
Lori Latrice Martin,Lori Latrice Martin,0,1,0,0,0,0,6.0,0.03579860607976416,0.0,0.0,1.9459101490553132,0.0,0.0,0.03517272926409951,0,,
Anisa Zvonkovic,Anisa Zvonkovic,1,1,2,1,2,2,24.0,0.18305626373239828,-1.5,2.0,3.2188758248682006,0.6931471805599453,1.0986122886681098,0.16810114407865306,1,2.0,1.0
Isabel Fernandez Mateo,,3,3,4,15,1,1,91.0,-0.10811011582130413,-4.0,0.3333333333333333,4.5217885770490405,1.3862943611198906,0.6931471805599453,-0.11441260225264917,9,,
Pascale Carayon,Pascale﻿﻿﻿﻿ Carayon,0,1,0,1,3,3,25.0,-0.03140377964655446,-4.66666666667,3.0,3.258096538021482,0.0,1.3862943611198906,-0.031907451195466376,0,,
Yoav Lavee,Yoav Lavee,0,2,0,0,2,2,147.0,-0.040243822680702916,1.0,1.0,4.997212273764115,0.0,1.0986122886681098,-0.041076008738200664,0,2.0,0.0
Mieke Van Houtte,Mieke Van Houtte,0,1,0,0,1,1,59.0,-0.19003515137408353,-1.0,1.0,4.0943445622221,0.0,0.6931471805599453,-0.21076442901544695,0,1.0,0.0
Regina Deil Amen,,0,2,0,6,2,1,84.0,0.3718057015281492,-1.0,1.0,4.442651256490317,0.0,0.6931471805599453,0.3161279023130743,0,,
Ramona Faith Oswald,Ramona Faith Oswald,0,2,0,0,1,1,19.0,-0.013397309013940371,1.0,0.5,2.995732273553991,0.0,0.6931471805599453,-0.013487862651189876,0,1.0,0.0
Kuo Hsien Su,,0,1,0,1,1,1,31.0,-0.02114003040669319,-1.0,1.0,3.4657359027997265,0.0,0.6931471805599453,-0.021366680805264535,0,,
Robert T. Greenbaum,Robert T. Greenbaum,0,1,0,0,2,2,55.0,-0.144318851973645,-2.0,2.0,4.02535169073515,0.0,1.0986122886681098,-0.15585746285567667,0,2.0,0.0
Jason Beckfield,Jason Beckfield,15,4,19,21,5,4,272.0,-0.1678695415575906,-0.25,1.25,5.60947179518496,2.772588722239781,1.6094379124341003,-0.183766049440411,225,2.0,19.0
Tami M. Videon,Tami M. Videon,0,1,0,1,0,0,61.0,-0.011942813299768743,0.0,0.0,4.127134385045092,0.0,0.0,-0.01201470163378792,0,0.0,1.0
Jane Waldfogel,Jane Waldfogel,2,1,2,1,2,2,155.0,-0.4331120711770546,-3.0,2.0,5.049856007249537,1.0986122886681098,1.0986122886681098,-0.5675936511879066,4,2.0,1.0
William P. Sacco,William P. Sacco,0,1,0,0,1,1,24.0,0.009933437751394719,0.0,1.0,3.2188758248682006,0.0,0.6931471805599453,0.009884425465014826,0,1.0,0.0
Bernard Grofman,Bernard Grofman,0,1,0,0,1,1,15.0,0.00043597200329601815,0.0,1.0,2.772588722239781,0.0,0.6931471805599453,0.0004358769951151241,0,1.0,0.0
Jean Crete,Jean Crête,0,1,0,0,0,0,87.0,-0.07441807121591246,0.0,0.0,4.477336814478207,0.0,0.0,-0.07733262707881979,0,,
John Logan,John Logan,14,4,20,2,8,7,119.0,-0.39766765292436995,2.28571428571,2.0,4.787491742782046,2.70805020110221,2.0794415416798357,-0.5069459144545496,196,7.0,2.0
Dennis J. Condron,Dennis J. Condron,2,3,4,6,2,2,180.0,-0.3512199648668068,-6.5,0.6666666666666666,5.198497031265826,1.0986122886681098,1.0986122886681098,-0.43266154864393086,4,1.0,5.0
Valerie Jenness,Valerie Jenness,3,3,6,7,1,1,34.0,0.12625380992505755,2.0,0.3333333333333333,3.5553480614894135,1.3862943611198906,0.6931471805599453,0.11889691277602739,9,0.0,6.0
Carl Nordlund,Carl Nordlund,0,1,0,2,0,0,12.0,-0.06489685910833028,0.0,0.0,2.5649493574615367,0.0,0.0,-0.06709844466318833,0,0.0,2.0
Freda B. Lynn,Freda B. Lynn,2,2,3,5,3,3,57.0,0.8207551060879761,-0.666666666667,1.5,4.060443010546419,1.0986122886681098,1.3862943611198906,0.5992513084991451,4,3.0,5.0
Naoki Masuda,Naoki Masuda,0,1,0,0,1,1,27.0,-0.03012071760705861,0.0,1.0,3.332204510175204,0.0,0.6931471805599453,-0.03058366637069193,0,1.0,0.0
Margot I. Jackson,Margot I. Jackson,0,1,0,2,1,1,50.0,-0.08161244976216818,-4.0,1.0,3.9318256327243257,0.0,0.6931471805599453,-0.08513580943442324,0,1.0,2.0
Marisol Clark Ibanez,,0,1,0,3,1,1,46.0,-0.2342078446020212,-1.0,1.0,3.8501476017100584,0.0,0.6931471805599453,-0.2668444836608027,0,,
Keith Robinson,Keith Robinson,1,1,1,3,1,1,38.0,-0.269706948818987,-1.0,1.0,3.6635616461296463,0.6931471805599453,0.6931471805599453,-0.3143093854211781,1,1.0,3.0
Matthijs Kalmijn,Matthijs Kalmijn,4,15,6,6,17,14,644.0,-0.20011006341420037,12.2142857143,1.1333333333333333,6.4692503167957724,1.6094379124341003,2.70805020110221,-0.2232811400468558,16,12.0,4.0
Karin A. Martin,Karin A. Martin,1,1,3,3,0,0,77.0,-0.16262528902577142,0.0,0.0,4.356708826689592,0.6931471805599453,0.0,-0.17748362531067965,1,0.0,3.0
Myong Hun Chang,,0,1,0,1,1,1,29.0,-0.005412770328107582,0.0,1.0,3.4011973816621555,0.0,0.6931471805599453,-0.005427472446211966,0,,
Paula F. Pipes,Paula F. Pipes,0,1,0,0,2,2,23.0,-0.360858365151469,-1.0,2.0,3.1780538303479458,0.0,1.0986122886681098,-0.4476291983853335,0,2.0,0.0
Deirdre Bloome,Deirdre Bloome,0,1,0,0,2,2,139.0,-0.1308882293643006,-5.0,2.0,4.941642422609304,0.0,1.0986122886681098,-0.14028354215362032,0,2.0,0.0
Judith Semon Dubas,Judith Semon Dubas,0,1,0,0,3,3,7.0,-0.0012343384103515678,-0.666666666667,3.0,2.0794415416798357,0.0,1.3862943611198906,-0.0012351008334638678,0,3.0,0.0
Sunny Xinchun Niu,Sunny Xinchun Niu,0,1,0,0,1,1,31.0,-1.0211184114415495,-3.0,1.0,3.4657359027997265,0.0,0.6931471805599453,,0,1.0,0.0
Jennifer Johnson Hanks,,2,1,8,5,0,0,35.0,-0.15935532076152295,0.0,0.0,3.58351893845611,1.0986122886681098,0.0,-0.17358620621943321,4,,
Juan Herrero,Juan Herrero,0,1,0,0,1,1,31.0,-0.09277589424488837,0.0,1.0,3.4657359027997265,0.0,0.6931471805599453,-0.09736577476211827,0,1.0,0.0
Katherine J. Conger,Katherine J. Conger,0,1,0,0,1,1,343.0,0.043929265163914086,-5.0,1.0,5.840641657373398,0.0,0.6931471805599453,0.0429917334906513,0,1.0,0.0
Charis E. Kubrin,Charis E. Kubrin,0,2,0,3,3,2,42.0,-0.12124655274494389,0.0,1.5,3.7612001156935624,0.0,1.0986122886681098,-0.129250912957354,0,2.0,3.0
Nathan R. Cottle,Nathan R. Cottle,0,1,0,0,4,4,16.0,0.16507698834921022,-0.25,4.0,2.833213344056216,0.0,1.6094379124341003,0.15278716925410774,0,4.0,0.0
Greta Hsu,Greta Hsu,2,2,3,7,2,2,172.0,-0.11113847220224976,-1.0,1.0,5.153291594497779,1.0986122886681098,1.0986122886681098,-0.11781381735766615,4,1.0,6.0
Filiz Garip,Filiz Garip,0,1,0,0,3,3,91.0,-0.1802301381205733,-1.0,3.0,4.5217885770490405,0.0,1.3862943611198906,-0.19873163435977412,0,3.0,0.0
Meng Li Yang,,0,1,0,1,1,1,8.0,-0.019762070211225377,-2.0,1.0,2.1972245773362196,0.0,0.6931471805599453,-0.019959951286399588,0,,
Vence L. Bonham,Vence L. Bonham,0,1,0,1,2,2,13.0,-0.007172793712881293,0.0,2.0,2.6390573296152584,0.0,1.0986122886681098,-0.007198641874222971,0,2.0,1.0
Jason Kaufman,Jason Kaufman,3,4,7,16,5,5,425.0,-0.05964864833778558,1.6,1.25,6.054439346269371,1.3862943611198906,1.791759469228055,-0.06150169519176029,9,4.0,15.0
Rebecca Glauber,Rebecca Glauber,0,1,0,2,0,0,74.0,-0.41425502020145116,0.0,0.0,4.31748811353631,0.0,0.0,-0.534870772184013,0,0.0,2.0
Guillermina Jasso,Guillermina Jasso,3,3,5,8,0,0,13.0,-0.033990999008498446,0.0,0.0,2.6390573296152584,1.3862943611198906,0.0,-0.03458212701644399,9,0.0,8.0
Brian K. Barber,Brian K. Barber,0,2,0,0,4,4,110.0,-0.022290185211685982,0.0,2.0,4.709530201312334,0.0,1.6094379124341003,-0.02254236587068463,0,4.0,0.0
Barrett A. Lee,Barrett A. Lee,0,2,0,3,5,4,183.0,-0.5916709554831528,-2.75,2.5,5.214935757608986,0.0,1.6094379124341003,-0.8956819479506264,0,3.0,2.0
Marie Louise Mors,Marie Louise Mors,0,1,0,0,1,1,41.0,-0.30052699913005504,-6.0,1.0,3.7376696182833684,0.0,0.6931471805599453,-0.35742808337713206,0,1.0,0.0
I Fen Lin,,5,6,6,8,7,7,90.0,0.15190013411031078,2.42857142857,1.1666666666666667,4.51085950651685,1.791759469228055,2.0794415416798357,0.14141286937562358,25,,
Frances M. Sessa,Frances M. Sessa,0,1,0,0,3,3,207.0,0.06910925113123335,0.0,3.0,5.337538079701318,0.0,1.3862943611198906,0.06682582619530766,0,3.0,0.0
Brian V. Carolan,Brian V. Carolan,0,1,0,0,0,0,8.0,-0.010524510932361923,0.0,0.0,2.1972245773362196,0.0,0.0,-0.010580285274481196,0,,
Norman Braun,Norman Braun,0,1,0,4,1,1,27.0,-0.09197778517605609,0.0,1.0,3.332204510175204,0.0,0.6931471805599453,-0.0964864350149868,0,1.0,4.0
Toni Calasanti,Toni Calasanti,0,1,0,1,0,0,47.0,-0.20527983767202715,0.0,0.0,3.871201010907891,0.0,0.0,-0.2297652233650482,0,0.0,1.0
Catherine Kaukinen,Catherine Kaukinen,0,1,0,2,0,0,86.0,-0.45998853335096057,0.0,0.0,4.465908118654584,0.0,0.0,-0.6161649051140083,0,0.0,2.0
Ben Dalton,Ben Dalton,1,2,2,4,1,1,41.0,0.0022030736847096512,-3.0,0.5,3.7376696182833684,0.6931471805599453,0.6931471805599453,0.002200650476231446,1,1.0,4.0
Arun Peter Lobo,Arun Peter Lobo,0,1,0,0,1,1,36.0,-0.0025001812509817365,0.0,1.0,3.6109179126442243,0.0,0.6931471805599453,-0.002503311923379887,0,1.0,0.0
Nancy L. Galambos,Nancy L. Galambos,0,1,0,0,1,1,34.0,-0.008197416749600644,0.0,1.0,3.5553480614894135,0.0,0.6931471805599453,-0.008231200322309057,0,1.0,0.0
John P. Boyd,John P. Boyd,1,3,1,0,3,3,56.0,-0.05220907480255419,2.0,1.0,4.04305126783455,0.6931471805599453,1.3862943611198906,-0.053621344090976894,1,3.0,0.0
Diana Formoso,Diana Formoso,0,1,0,2,3,3,26.0,-0.019357541858539388,0.0,3.0,3.295836866004329,0.0,1.3862943611198906,-0.01954735257725363,0,3.0,2.0
Linda M. Burton,Linda M. Burton,3,4,5,12,11,9,251.0,-0.13238917190880567,2.11111111111,2.75,5.529429087511423,1.3862943611198906,2.302585092994046,-0.14201201959647072,9,7.0,10.0
Michael Sherraden,Michael Sherraden,0,1,0,0,2,2,25.0,-0.1854163934337999,-0.5,2.0,3.258096538021482,0.0,1.0986122886681098,-0.2050782084900899,0,2.0,0.0
Heather Schoenfeld,Heather Schoenfeld,0,1,0,0,2,2,18.0,-0.06662364316824308,-4.0,2.0,2.9444389791664403,0.0,1.0986122886681098,-0.06894677594391348,0,2.0,0.0
Heather Juby,Heather Juby,0,1,0,0,2,2,49.0,-0.04441196118090041,-0.5,2.0,3.912023005428146,0.0,1.0986122886681098,-0.045428380541532906,0,2.0,0.0
Ishak Saporta,Ishak Saporta,0,2,0,7,3,2,177.0,-0.8149815981961895,0.5,1.5,5.181783550292085,0.0,1.0986122886681098,-1.6872999896407597,0,2.0,7.0
Jay Fagan,Jay Fagan,0,3,0,2,6,4,111.0,-0.0129650311381423,1.25,2.0,4.718498871295094,0.0,1.6094379124341003,-0.013049810731625424,0,4.0,2.0
Alison C. Cares,Alison C. Cares,0,1,0,1,1,1,49.0,-0.313036224917325,-4.0,1.0,3.912023005428146,0.0,0.6931471805599453,-0.37547371728731743,0,1.0,1.0
Sanders Korenman,Sanders Korenman,2,1,5,0,2,2,26.0,-0.1958111816171954,-0.5,2.0,3.295836866004329,1.0986122886681098,1.0986122886681098,-0.21792118864098636,4,2.0,0.0
Hadas Mandel,Hadas Mandel,0,4,0,12,4,3,29.0,-0.07882091096344365,-0.666666666667,1.0,3.4011973816621555,0.0,1.3862943611198906,-0.08210081099303586,0,1.0,10.0
Julien O. Teitler,Julien O. Teitler,0,3,0,4,5,4,35.0,-0.05627355375465302,0.75,1.6666666666666667,3.58351893845611,0.0,1.6094379124341003,-0.05791893635117358,0,4.0,4.0
Brian P. Masciadrelli,Brian P. Masciadrelli,0,1,0,0,1,1,19.0,-0.013397309013940371,-1.0,1.0,2.995732273553991,0.0,0.6931471805599453,-0.013487862651189876,0,1.0,0.0
Ruth D. Peterson,Ruth D. Peterson,4,3,7,4,4,2,156.0,-0.3780356718132,0.5,1.3333333333333333,5.056245805348308,1.6094379124341003,1.0986122886681098,-0.4748725380695358,16,2.0,4.0
Vern Baxter,Vern Baxter,0,1,0,0,1,1,11.0,0.07249678607942471,0.0,1.0,2.4849066497880004,0.0,0.6931471805599453,0.06998937515300392,0,1.0,0.0
Steven A. Tuch,Steven A. Tuch,1,1,4,0,1,1,249.0,-2.6410702293073163,-1.0,1.0,5.521460917862246,0.6931471805599453,0.6931471805599453,,1,1.0,0.0
Cynthia Ramirez,Cynthia Ramirez,0,1,0,0,3,3,76.0,-0.056634705936331124,-0.333333333333,3.0,4.343805421853684,0.0,1.3862943611198906,-0.05830169695403458,0,3.0,0.0
Johanne Boisjoly,Johanne Boisjoly,1,1,3,0,2,2,158.0,0.21008994509697276,-4.5,2.0,5.0689042022202315,0.6931471805599453,1.0986122886681098,0.19069469163684263,1,2.0,0.0
Thomas R. Rane,Thomas R. Rane,0,2,0,0,4,4,71.0,-0.7189489024708514,1.0,2.0,4.276666119016055,0.0,1.6094379124341003,-1.2692187844388543,0,4.0,0.0
Tiffani Chin,Tiffani Chin,1,1,1,0,1,1,142.0,0.015006245911024459,0.0,1.0,4.962844630259907,0.6931471805599453,0.6931471805599453,0.014894766081737943,1,1.0,0.0
Gary Gereffi,Gary Gereffi,0,1,0,0,1,1,36.0,0.9462241096351699,0.0,1.0,3.6109179126442243,0.0,0.6931471805599453,0.6658911413853197,0,1.0,0.0
Jian Wu,Jian Wu,0,1,0,2,1,1,147.0,-0.05943081106695992,-5.0,1.0,4.997212273764115,0.0,0.6931471805599453,-0.06127006682990437,0,1.0,2.0
Ernst Fehr,Ernst Fehr,0,1,0,6,1,1,206.0,-0.2009576508191845,-1.0,1.0,5.332718793265369,0.0,0.6931471805599453,-0.22434133189102626,0,1.0,6.0
Matthieu Latapy,Matthieu Latapy,0,1,0,2,2,2,210.0,-0.1575683729402205,0.0,2.0,5.351858133476067,0.0,1.0986122886681098,-0.1714627748740388,0,2.0,2.0
Elaine Howard Ecklund,Elaine Howard Ecklund,3,2,4,0,3,3,136.0,-0.708760350902455,1.0,1.5,4.919980925828125,1.3862943611198906,1.3862943611198906,-1.2336088143130173,9,3.0,0.0
Pamela R. Bennett,Pamela R. Bennett,2,1,2,4,1,1,48.0,-0.050950842350155054,-1.0,1.0,3.8918202981106265,1.0986122886681098,0.6931471805599453,-0.05229468229347364,4,1.0,4.0
Louk Hagendoorn,Louk Hagendoorn,0,1,0,0,3,3,32.0,-0.25435633706732813,-0.666666666667,3.0,3.4965075614664802,0.0,1.3862943611198906,-0.293507456525115,0,3.0,0.0
Martha Foschi,Martha Foschi,3,3,6,1,1,1,35.0,-0.21897622335887842,2.0,0.3333333333333333,3.58351893845611,1.3862943611198906,0.6931471805599453,-0.24714968576319019,9,0.0,0.0
David Gartman,David Gartman,0,1,0,0,0,0,17.0,1.1560381355042275,0.0,0.0,2.8903717578961645,0.0,0.0,0.7682723409720567,0,,
Pamela J. Riley,Pamela J. Riley,0,1,0,2,2,2,79.0,-0.17259738562603869,0.0,2.0,4.382026634673881,0.0,1.0986122886681098,-0.18946386521367178,0,2.0,2.0
Annette Mahoney,Annette Mahoney,0,1,0,0,2,2,30.0,-0.01616676113954163,0.0,2.0,3.4339872044851463,0.0,1.0986122886681098,-0.016298868994791015,0,2.0,0.0
Scott Schieman,Scott Schieman,0,2,0,2,1,1,229.0,-0.18525183386822683,0.0,0.5,5.438079308923196,0.0,0.6931471805599453,-0.2048762121025032,0,1.0,2.0
Damon J. Phillips,Damon J. Phillips,12,4,16,17,3,3,140.0,-0.09172464809892528,0.333333333333,0.75,4.948759890378168,2.5649493574615367,1.3862943611198906,-0.09620769535975925,144,2.0,16.0
Herbert J. Gans,Herbert J. Gans,4,1,5,0,0,0,8.0,0.11116772907216571,0.0,0.0,2.1972245773362196,1.6094379124341003,0.0,0.10541147052455417,16,,
David R. Heise,David R. Heise,3,3,4,2,2,2,2.0,-0.4903057883058054,1.0,0.6666666666666666,1.0986122886681098,1.3862943611198906,1.0986122886681098,-0.6739443180000266,9,2.0,2.0
Christopher R. Agnew,Christopher R. Agnew,0,1,0,0,1,1,44.0,-0.040766279408560105,0.0,1.0,3.8066624897703196,0.0,0.6931471805599453,-0.041620520974908905,0,1.0,0.0
William S. Aquilino,William S. Aquilino,0,1,0,0,0,0,47.0,-0.04766258686070069,0.0,0.0,3.871201010907891,0.0,0.0,-0.04883588141818522,0,,
David R. Hunter,David R. Hunter,2,1,5,0,0,0,200.0,-0.6955092180089525,0.0,0.0,5.303304908059076,1.0986122886681098,0.0,-1.1891144648978074,4,,
John Taylor,John Taylor,0,1,0,0,1,1,53.0,-0.2790025110913057,-5.0,1.0,3.9889840465642745,0.0,0.6931471805599453,-0.3271196244928586,0,1.0,0.0
